epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,966.079,1.39248,0.98476,0.91172,0.41841,0.31769,0.30906,0.17758,1.36127,1.01834,0.90668,0.0053965,0.0053965,0.0053965
95,975.95,1.37286,0.96898,0.91398,0.41407,0.30824,0.30612,0.17469,1.36562,1.01024,0.9088,0.005347,0.005347,0.005347
96,986.424,1.3667,0.97988,0.91562,0.40847,0.32023,0.31064,0.17802,1.36796,1.00802,0.90702,0.0052975,0.0052975,0.0052975
97,996.115,1.37394,0.97923,0.91654,0.40869,0.30258,0.30428,0.17483,1.36033,1.03658,0.90849,0.005248,0.005248,0.005248
98,1005.37,1.36207,0.97119,0.91227,0.42013,0.31843,0.3106,0.17766,1.36716,1.00383,0.90684,0.0051985,0.0051985,0.0051985
99,1014.86,1.36489,0.96989,0.91261,0.40877,0.31371,0.3081,0.17631,1.37224,1.00931,0.90604,0.005149,0.005149,0.005149
100,1024.93,1.36513,0.95978,0.91272,0.42052,0.31046,0.31368,0.18162,1.36209,0.99639,0.90595,0.0050995,0.0050995,0.0050995
101,1034.24,1.35491,0.95534,0.91435,0.43943,0.30622,0.30987,0.1771,1.36331,1.00695,0.90567,0.00505,0.00505,0.00505
102,1044.22,1.35612,0.96591,0.90974,0.41061,0.3159,0.31057,0.1796,1.35302,1.00811,0.90453,0.0050005,0.0050005,0.0050005
103,1053.27,1.37097,0.96329,0.91387,0.41725,0.30701,0.30673,0.17553,1.37222,1.01737,0.9049,0.004951,0.004951,0.004951
104,1063.42,1.37162,0.96891,0.91332,0.42123,0.32258,0.31607,0.18226,1.35158,1.00132,0.90218,0.0049015,0.0049015,0.0049015
105,1073.39,1.36434,0.96311,0.90984,0.42096,0.31826,0.31746,0.18261,1.36113,1.00484,0.90412,0.004852,0.004852,0.004852
106,1082.4,1.34455,0.95426,0.90838,0.39538,0.31892,0.30986,0.17714,1.36212,1.00688,0.90468,0.0048025,0.0048025,0.0048025
