epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,11995,1.31121,0.80136,1.00486,0.64896,0.39576,0.42949,0.23748,1.26781,0.72641,0.98942,0.005347,0.005347,0.005347
143,12071.4,1.3022,0.79763,1.00316,0.64683,0.39622,0.42954,0.23755,1.26778,0.72644,0.98936,0.005314,0.005314,0.005314
144,12142,1.30447,0.79972,1.00257,0.64594,0.39684,0.42956,0.23766,1.26778,0.7264,0.98931,0.005281,0.005281,0.005281
145,12231,1.30345,0.79914,1.00225,0.6502,0.39531,0.42958,0.23755,1.26773,0.72641,0.98929,0.005248,0.005248,0.005248
146,12324.6,1.30929,0.80077,1.00392,0.65052,0.39537,0.42951,0.2376,1.26749,0.72638,0.9892,0.005215,0.005215,0.005215
147,12409.7,1.31124,0.80179,1.00463,0.64639,0.39768,0.43001,0.23782,1.26746,0.72641,0.98914,0.005182,0.005182,0.005182
148,12502.2,1.30674,0.79526,1.00408,0.64622,0.39737,0.43001,0.23783,1.26745,0.72635,0.98909,0.005149,0.005149,0.005149
149,12581.8,1.30363,0.79518,1.00157,0.64769,0.39783,0.43026,0.23792,1.26741,0.72629,0.98901,0.005116,0.005116,0.005116
150,12681.4,1.30341,0.79315,1.0016,0.64713,0.39861,0.43036,0.23793,1.26719,0.72628,0.98893,0.005083,0.005083,0.005083
151,12759.3,1.3072,0.79691,1.00363,0.64733,0.39783,0.43031,0.23781,1.26718,0.72632,0.98886,0.00505,0.00505,0.00505
152,12901.9,1.30888,0.79804,1.00212,0.64757,0.39842,0.43032,0.23777,1.26707,0.72632,0.98878,0.005017,0.005017,0.005017
153,12979.6,1.31056,0.7997,1.00266,0.64798,0.39803,0.43038,0.23796,1.26693,0.72636,0.9887,0.004984,0.004984,0.004984
154,13069.7,1.30144,0.79267,1.00123,0.64816,0.39705,0.43007,0.23794,1.26693,0.72633,0.98864,0.004951,0.004951,0.004951
155,13166.1,1.30402,0.79391,1.00322,0.64537,0.3975,0.42962,0.23803,1.26688,0.72639,0.98859,0.004918,0.004918,0.004918
156,13254.7,1.30405,0.7961,1.00071,0.64676,0.39713,0.42985,0.23815,1.2669,0.72643,0.98854,0.004885,0.004885,0.004885
157,13345.8,1.30784,0.79983,1.00427,0.64773,0.39712,0.42968,0.23817,1.26689,0.72649,0.98852,0.004852,0.004852,0.004852
158,13429.1,1.3056,0.79432,1.00263,0.64784,0.3966,0.42976,0.23822,1.26678,0.72654,0.98848,0.004819,0.004819,0.004819
159,13510.4,1.30889,0.79759,1.00337,0.64668,0.39764,0.42955,0.23838,1.26676,0.72662,0.98842,0.004786,0.004786,0.004786
160,13584.9,1.30042,0.79459,1.00125,0.64434,0.39757,0.42955,0.23848,1.26676,0.72666,0.98842,0.004753,0.004753,0.004753
161,13671.9,1.30083,0.78969,0.99974,0.64461,0.39835,0.43001,0.23847,1.26669,0.72672,0.98836,0.00472,0.00472,0.00472
162,13760.4,1.30084,0.79284,1.0023,0.64391,0.39833,0.43011,0.23844,1.2666,0.72663,0.98833,0.004687,0.004687,0.004687
163,13835.2,1.30377,0.7928,0.99993,0.64521,0.39809,0.43021,0.23854,1.26646,0.72674,0.98827,0.004654,0.004654,0.004654
164,13915.7,1.30423,0.79689,1.00136,0.64561,0.39756,0.43019,0.23861,1.26646,0.72664,0.98826,0.004621,0.004621,0.004621
165,13991.6,1.29939,0.79203,1.00018,0.64513,0.39805,0.43029,0.2385,1.26656,0.72679,0.98823,0.004588,0.004588,0.004588
166,14063.4,1.29702,0.78933,1.00074,0.64486,0.39821,0.43043,0.23855,1.26651,0.72684,0.98822,0.004555,0.004555,0.004555
167,14146,1.29618,0.78893,0.99855,0.64602,0.39746,0.43046,0.23864,1.26647,0.72699,0.98817,0.004522,0.004522,0.004522
168,14226.9,1.29809,0.78795,0.99872,0.64477,0.39782,0.43052,0.23862,1.26639,0.72701,0.98816,0.004489,0.004489,0.004489
169,14320.1,1.29918,0.78926,0.99867,0.64566,0.3979,0.43041,0.23855,1.26635,0.72707,0.98811,0.004456,0.004456,0.004456
170,14400.6,1.29623,0.79012,0.99993,0.64794,0.3968,0.4305,0.23856,1.26626,0.72718,0.9881,0.004423,0.004423,0.004423
171,14473.4,1.29391,0.78742,0.99774,0.6481,0.39638,0.43028,0.23863,1.2662,0.72733,0.98805,0.00439,0.00439,0.00439
172,14549.6,1.29681,0.78728,0.99805,0.64838,0.39674,0.43045,0.23874,1.26616,0.72744,0.98798,0.004357,0.004357,0.004357
173,14634.6,1.2947,0.78973,0.99839,0.64981,0.3965,0.4307,0.23882,1.26604,0.72746,0.98793,0.004324,0.004324,0.004324
174,14720.1,1.29983,0.79013,0.99913,0.64975,0.39695,0.43041,0.23883,1.26603,0.72767,0.9879,0.004291,0.004291,0.004291
